ecli,indegree,outdegree,page_rank,hub_score,initial_hub_score,hub_rank,authority,betweenness,info_map
ECLI:EU:C:2005:313,3,2,4.09663118834991e-5,1.1298940858765809e-9,0,1.1867405931209401e-4,1.2021182549552476e-9,2981.7873224045743,3
ECLI:EU:C:2005:314,1,13,3.2194026349781607e-05,4.0712109264065664e-8,3.13561103903448e-6,3.386346396773053e-5,9.128128545855719e-9,389.0996289960418,2
ECLI:EU:C:2005:315,1,4,3.566829820850313e-5,3.4357045098916043e-9,NA,9.789543773834401e-5,1.2085834151566207e-10,19.619714273962824,18
ECLI:EU:C:2005:316,0,3,3.158932163607213e-5,1.7035950472750594e-10,1.1795895252178323e-8,0,8.862072081148157e-17,0,1
ECLI:EU:C:2005:319,5,3,4.5239866983649164e-5,1.552757555365557e-10,3.10251607376418e-8,2.370888372237571e-4,2.4470546262806377e-9,1002.8345004576934,1
ECLI:EU:C:2005:320,16,13,6.252039116578171e-5,1.6463681908179284e-9,0,7.478400268914029e-4,1.608970045224969e-8,3718.7674281106074,4
ECLI:EU:C:2005:321,1,11,3.4748253799679345e-5,9.49623305670014e-10,3.8549990765842694e-14,3.158932163607213e-5,7.430753448369142e-13,15,1
ECLI:EU:C:2005:322,27,17,8.152742372994311e-5,4.481624421021102e-9,1.1520778827469075e-7,0.0012194452785726367,1.7477905479425455e-8,54644.27915554466,19
ECLI:EU:C:2005:323,4,5,3.653119353811316e-5,9.161239510200904e-10,1.3570943767421955e-7,2.2260319875749094e-4,1.1168311486022475e-8,3070.0523984496663,1
ECLI:EU:C:2005:324,6,6,4.6268016227051256e-5,7.527401989457011e-8,0,2.4756732407191294e-4,1.3424042161850736e-9,38713.03349390317,1
ECLI:EU:C:2005:327,11,3,5.6328480199825e-5,7.76675182099952e-9,0,4.3221278345432145e-4,1.2244379149921546e-10,3820.033605971409,28
ECLI:EU:C:2005:329,2,4,3.46893158333605e-5,5.123574588147463e-9,2.41736981987495e-9,9.509166114635053e-5,6.631437541126554e-10,187.25058359746555,3
ECLI:EU:C:2005:330,2,4,3.8748904900696207e-5,1.0591066716511595e-10,1.861474611690797e-11,9.55997392523419e-5,1.7954720552485595e-10,165.1277225329661,49
ECLI:EU:C:2005:332,1,8,3.205323652501105e-5,7.926582222489821e-9,2.417665339251941e-9,3.804102089299113e-5,8.949493803889205e-11,172.74530767378621,1
ECLI:EU:C:2005:333,9,6,6.855788646182379e-5,1.1237565888521454e-9,1.8615926677161686e-11,0.00038255199500467313,2.2143361868865207e-10,11941.9328054705,18
ECLI:EU:C:2005:334,9,5,5.4454205203903055e-5,1.9846812844270587e-10,1.1558568708386153e-17,4.0666508822727543e-4,3.699211570678344e-10,5495.1486405146225,1
ECLI:EU:C:2005:335,1,1,3.310763677172963e-5,8.5814809087739e-11,1.1796931808987446e-8,5.4659344883670016e-5,6.562408918017007e-9,35.76857835147309,22
ECLI:EU:C:2005:336,25,15,8.904081516673334e-5,9.427878180288977e-9,3.102565520343088e-8,0.0010857537652287422,2.3343192741941777e-6,28307.779780526813,20
ECLI:EU:C:2005:339,1,1,3.332945158812767e-5,2.7046295235768806e-10,2.9117605530273766e-17,6.612493817811048e-5,2.3501111535660564e-8,40.58617361699545,3
ECLI:EU:C:2005:340,4,18,3.8538515709236494e-5,2.4540488603524097e-7,3.887442715967627e-14,2.109289014850239e-4,2.5617391482145944e-9,25224.197328615417,2
ECLI:EU:C:2005:341,20,7,1.4429928219170964e-4,9.572061931779413e-8,1.2157970371298725e-7,9.034356596396861e-4,9.84270844843836e-9,16182.350148148013,21
ECLI:EU:C:2005:345,2,5,3.746605317234521e-5,6.72085751655635e-7,1.357159306969991e-7,7.196131655662115e-5,1.9467570300330382e-8,1187.4130483350004,90
ECLI:EU:C:2005:347,1,2,3.299360147394708e-5,4.0676276623654947e-11,1.1558568708386153e-17,5.055407416349821e-5,2.2037351499243875e-7,1781.6249618862412,3
ECLI:EU:C:2005:348,9,3,6.337739674777302e-5,3.565938932492996e-11,2.3117137416772307e-17,4.986682415524852e-4,1.579699303853486e-6,11972.51970559216,11
ECLI:EU:C:2005:350,6,6,4.080123093486778e-5,1.1196322785257905e-8,2.4197103087871e-9,2.73991638368892e-4,2.803769429989051e-9,272.211876359829,1
ECLI:EU:C:2005:352,0,3,3.158932163607213e-5,4.325498780280497e-11,1.8747769649511857e-11,0,8.862072081148157e-17,0,3
ECLI:EU:C:2005:362,60,16,1.5373513429790968e-4,7.428434350052595e-7,2.419720523583539e-9,0.0027960246205793312,1.4892873529512942e-5,76738.83222205588,2
ECLI:EU:C:2005:364,9,6,7.019547870162226e-5,2.965514845014496e-9,1.8749773289313158e-11,3.47089223119162e-4,2.218923631785636e-9,19367.86728697431,2
ECLI:EU:C:2005:368,20,11,5.164784797742983e-5,3.486921175911322e-7,1.3571736468084696e-7,6.973193944886173e-4,2.9503150579792825e-7,29312.842665987002,23
ECLI:EU:C:2005:370,20,12,9.719012429050772e-5,4.334235100426368e-8,0,7.87168790775733e-4,2.8866220182056897e-7,17899.779869935177,3
ECLI:EU:C:2005:371,0,1,3.158932163607213e-5,6.968145386329815e-11,0,0,2.948429284573913e-17,0,17
ECLI:EU:C:2005:374,4,1,4.707247579953866e-5,3.5834344221606604e-13,2.419737562805105e-9,1.8375827192307053e-4,2.0183096365171824e-11,0.5,13
ECLI:EU:C:2005:376,1,2,3.49514760711945e-5,4.0676276623654947e-11,1.8751864508274753e-11,4.7070162091713175e-5,1.9836944948630672e-12,147.28926613877402,1
ECLI:EU:C:2005:381,0,3,3.158932163607213e-5,6.2326722103519975e-9,NA,0,8.862072081148157e-17,0,7
ECLI:EU:C:2005:384,0,1,3.158932163607213e-5,8.563600540944525e-18,1.3669978433164078e-7,0,2.948429284573913e-17,0,277
ECLI:EU:C:2005:386,17,4,7.721087894976069e-5,3.19858500746894e-7,1.0408140148395767e-16,0.0010403470593513947,5.632498452666185e-7,44525.68891216603,1
ECLI:EU:C:2005:388,18,20,7.589501345872508e-5,3.379538074857667e-8,2.0816280296791534e-16,9.857018813760028e-4,2.4384281980388653e-9,76330.35988096289,52
ECLI:EU:C:2005:392,1,2,3.5080501993741236e-5,3.262835659917366e-11,2.4102653970211307e-9,5.585888572270572e-5,1.344199462521556e-11,450.4373187808638,17
ECLI:EU:C:2005:393,1,4,3.349643977263073e-5,8.387180538941253e-12,2.015888785130599e-11,3.432812645805481e-5,1.6955986020413964e-13,88.79904028770272,11
ECLI:EU:C:2005:397,0,4,3.158932163607213e-5,3.8448192122588694e-11,1.0408140148395767e-16,0,1.1793717138295653e-16,0,16
ECLI:EU:C:2005:399,0,2,3.158932163607213e-5,3.014436183734658e-11,NA,0,5.896858569147827e-17,0,11
ECLI:EU:C:2005:412,6,4,4.3892788486973575e-5,3.747032929545867e-9,1.5695850412318988e-12,2.4621661602939834e-4,1.4495196669713888e-9,4338.547431184236,22
ECLI:EU:C:2005:417,10,2,6.521305831166633e-5,1.5939726609547857e-11,2.6617598616701612e-17,3.957498518671234e-4,3.717770360902101e-10,14.225490196078432,13
ECLI:EU:C:2005:418,3,10,3.416922931135813e-5,3.513854948844527e-8,2.82279155275133e-10,1.1521031287359189e-4,5.655881818111227e-9,8670.064844421076,1
ECLI:EU:C:2005:425,30,4,5.768054827766681e-5,1.4480357406644023e-7,5.502155631638585e-11,0.0011206831608931347,1.5996597246324864e-7,18121.963822005822,19
ECLI:EU:C:2005:426,30,10,6.162290360619223e-5,5.951681377092419e-7,0,0.0011211124570399023,1.160425062705582e-6,2401.87023954925,1
ECLI:EU:C:2005:427,15,22,5.6223721176537956e-5,3.76589951780339e-8,9.572553051464806e-15,6.3853134095895e-4,2.307467232070875e-8,91242.81039937005,2
ECLI:EU:C:2005:428,6,4,4.590178615713805e-5,4.396626310612396e-11,1.7141579502431718e-9,2.722230571219887e-4,1.9164650015685976e-9,28114.490840967115,1
ECLI:EU:C:2005:431,9,4,4.446456984245331e-5,1.1020646713294897e-9,4.0744941933025567e-10,3.9770364673955423e-4,9.841416651224888e-8,9696.803903735847,1
ECLI:EU:C:2005:432,64,2,6.932632979974645e-5,1.3795025603389919e-8,0,0.0022016149106544388,1.5746669391304062e-6,199.8918997726276,12
ECLI:EU:C:2005:434,5,4,4.1600493728846925e-5,8.940899324789171e-11,0,2.0664439131469126e-4,1.0417641015098422e-10,37.661872773220445,1
ECLI:EU:C:2005:435,0,5,3.158932163607213e-5,1.9008676749628145e-9,2.8177103928740402e-11,0,1.474774116534504e-16,0,2
ECLI:EU:C:2005:436,6,9,4.5007732408049435e-5,1.685872591318016e-8,1.5705692335463816e-12,2.564779526119208e-4,3.234910272883215e-9,124.73707138101554,5
ECLI:EU:C:2005:440,4,6,3.994499037444928e-5,1.1877987858320617e-8,0,1.5005184998894308e-4,9.122800463129168e-11,4091.944032006573,36
ECLI:EU:C:2005:441,1,3,3.516942654444038e-5,7.224652108396623e-10,2.825505794700381e-10,5.728167853389201e-5,1.4683657082818537e-11,169.85239809313055,1
ECLI:EU:C:2005:444,22,11,8.854949619772909e-5,4.1795523484980695e-10,1.570684334587693e-12,0.001052056224811066,4.992990240973332e-7,48636.79150770557,3
ECLI:EU:C:2005:446,16,11,6.548383756985327e-5,2.0403526509396472e-8,0,8.050377918416516e-4,7.998783313069162e-9,69159.74169276413,4
ECLI:EU:C:2005:449,41,24,1.132621374615324e-4,8.465533353111065e-7,2.8255120314273733e-10,0.0017861957005070462,8.102833497417198e-6,765299.1654373003,3
ECLI:EU:C:2005:450,11,7,4.852090290012366e-5,3.1479060247503558e-06,4.263426910213708e-7,4.5662495283811563e-4,2.1837556335973607e-6,9461.188244321598,13
ECLI:EU:C:2005:451,5,15,3.6712188518688036e-5,4.139746391429942e-6,2.3019515687369525e-17,1.8112179851333105e-4,4.823175120249879e-7,5301.596612718824,13
ECLI:EU:C:2005:452,0,15,3.158932163607213e-5,4.139746391385088e-6,1.3645089654756108e-10,0,4.431036040574079e-16,0,13
ECLI:EU:C:2005:454,15,8,3.934492162139436e-5,4.2737878635686583e-7,5.50304391031828e-11,5.766300525649734e-4,2.2713773621207185e-6,2872.6575839299167,2
ECLI:EU:C:2005:457,6,4,5.6735152606962845e-5,1.0374721104368013e-10,9.17207280701379e-17,2.484505443135119e-4,2.0725652738084386e-10,11223.40616501957,1
ECLI:EU:C:2005:462,50,19,2.60563116967759e-4,1.2240954351947843e-7,9.99973338610594e-15,0.002064601963811791,1.0602975704662507e-8,98276.79738254048,20
ECLI:EU:C:2005:463,9,7,5.148034188207812e-5,5.26845690001435e-10,1.7184352849688307e-9,4.371974939013224e-4,3.2150213415875024e-9,2875.5349320978735,4
ECLI:EU:C:2005:464,6,8,4.160066895833807e-5,8.554502320428472e-9,4.0749438286290284e-10,2.236683855177467e-4,1.1361847880072257e-9,938.6759923971968,1
ECLI:EU:C:2005:467,0,2,3.158932163607213e-5,4.92854656034444e-10,NA,0,5.896858569147827e-17,0,19
ECLI:EU:C:2005:471,1,4,3.6196097707999315e-5,7.713354621143374e-10,4.603903137473905e-17,3.6854208575417486e-5,1.2135220218998484e-14,80.95215393699708,3
ECLI:EU:C:2005:472,3,6,4.020054852771236e-5,1.3154212258766782e-8,2.8182042271318888e-11,1.3513473127067075e-4,9.295651016583562e-11,2471.5485548817974,1
ECLI:EU:C:2005:473,2,8,3.781355320574006e-5,1.363828536862962e-8,1.5708488273653951e-12,1.2067775258041887e-4,2.4330764204589827e-10,7388.581799277458,1
ECLI:EU:C:2005:475,2,2,4.658610399355839e-5,1.421284075125231e-8,2.3019515687369525e-17,2.2710369950911752e-4,9.595095509951127e-10,28.916141207433782,11
ECLI:EU:C:2005:477,0,1,3.158932163607213e-5,4.771082820979227e-8,2.8257100783499417e-10,0,2.948429284573913e-17,0,9
ECLI:EU:C:2005:483,0,2,3.158932163607213e-5,4.0676268175259797e-11,8.913500500354344e-10,0,5.896858569147827e-17,0,3
ECLI:EU:C:2005:486,0,4,3.158932163607213e-5,2.5022899765798783e-10,0,0,1.1793717138295653e-16,0,1
ECLI:EU:C:2005:487,19,8,7.901065158741855e-5,1.1715253380903446e-8,2.8189266162000465e-11,9.324889284808971e-4,3.524361978588375e-8,18963.701772780678,1
ECLI:EU:C:2005:491,10,5,5.831543358171337e-5,9.710425434665994e-9,1.5711363537875758e-12,5.712428382692474e-4,4.736132261823254e-8,11612.398848060171,13
ECLI:EU:C:2005:492,1,4,3.5763878776558876e-5,7.471725957648455e-12,0,4.1745571404867454e-5,7.969366340193102e-10,352.30216450216443,1
ECLI:EU:C:2005:494,0,2,3.158932163607213e-5,1.1908350903256718e-13,2.8264277712293167e-10,0,5.896858569147827e-17,0,47
ECLI:EU:C:2005:496,0,2,3.158932163607213e-5,2.4928745627575035e-12,8.91342720122709e-10,0,5.896858569147827e-17,0,47
ECLI:EU:C:2005:511,4,8,3.78604941452981e-5,1.832042288992746e-9,0,1.684837576078381e-4,4.863310058274504e-11,1187.3904757318758,17
ECLI:EU:C:2005:512,4,10,3.78604941452981e-5,1.0645374229409352e-9,1.3432454290826332e-10,1.684837576078381e-4,4.863315876806679e-11,5843.587406107361,17
ECLI:EU:C:2005:513,3,6,3.758915010476107e-5,4.055804194792443e-9,5.4218770825746174e-11,1.7987790394032832e-4,2.5335899923220518e-9,2959.262816831345,4
ECLI:EU:C:2005:515,1,6,3.283117324642408e-5,2.0391528835915376e-10,0,4.7190361193374174e-5,2.0361154603389855e-9,6046.584328807042,1
ECLI:EU:C:2005:518,13,12,6.165290086525228e-5,1.972560124237829e-7,9.634707364152602e-15,7.446803516786897e-4,2.6227707554488527e-8,96792.91833719522,22
ECLI:EU:C:2005:519,7,2,4.5342624153852314e-5,1.0015938499211201e-10,1.6991789272228845e-9,3.42561240369463e-4,2.0514544809900708e-6,1411.718917864331,1
ECLI:EU:C:2005:521,1,2,3.6854208575417486e-5,8.852167165195276e-9,4.023237753106855e-10,3.158932163607213e-5,4.912072226433103e-9,14.162353347135957,1
ECLI:EU:C:2005:525,1,2,3.8064052890179e-5,4.0676276623654947e-11,0,3.884838752464122e-5,1.5358462135019104e-12,79.62676838671337,13
ECLI:EU:C:2005:526,12,3,3.658989762038845e-5,9.162903856334521e-10,0,4.0889296270192317e-4,9.195449329145015e-8,27,2
ECLI:EU:C:2005:528,5,5,4.4775766084079085e-5,6.579005473158033e-10,2.7757772572759343e-11,1.818750090748984e-4,3.2203156881511996e-8,396.4104771783768,38
ECLI:EU:C:2005:532,1,2,3.9486652045090164e-5,4.0676276623654947e-11,1.5480663344468426e-12,3.158932163607213e-5,5.418396192645434e-15,118.9,3
ECLI:EU:C:2005:533,0,3,3.158932163607213e-5,3.57908928043155e-10,0,0,8.862072081148157e-17,0,1
ECLI:EU:C:2005:534,0,3,3.158932163607213e-5,3.57908928043155e-10,2.8448149663397084e-10,0,8.862072081148157e-17,0,3
ECLI:EU:C:2005:536,1,5,3.4335734095336814e-5,3.679885632944221e-11,8.769383416148258e-10,3.295694951117631e-5,4.5757595633283124e-11,3447.109466353008,13
ECLI:EU:C:2005:542,14,9,5.9315710293374374e-5,3.096761917266116e-8,8.577040562826787e-10,5.484272457348776e-4,4.58950342167956e-8,22243.42342659626,1
ECLI:EU:C:2005:546,20,13,7.863036328569514e-5,7.580432540084697e-8,5.120527168157219e-17,0.001043630429626495,2.3952080443695944e-9,41610.745667039635,15
ECLI:EU:C:2005:548,30,6,7.248182822922866e-5,2.1780700565213345e-7,2.769663366187695e-11,0.0011785357474687847,1.178584919353881e-5,61717.770769630784,1
ECLI:EU:C:2005:551,1,2,3.314735615009355e-5,4.0676276623654947e-11,1.5197128389292011e-12,4.985710444868526e-5,1.8470623012770757e-11,0,3
ECLI:EU:C:2005:552,24,14,1.0558088668674173e-4,6.456358268472297e-8,2.5602635840786096e-17,0.0011223227253992617,2.5825130679865757e-7,422420.53510148125,11
ECLI:EU:C:2005:553,1,2,3.351638748714404e-5,2.7603604305383244e-12,2.843376542902042e-10,5.395784383001334e-5,2.11405714170465e-12,494,301
ECLI:EU:C:2005:559,4,10,4.02875441618074e-5,4.889106426171849e-9,8.577035996546277e-10,2.169539665990859e-4,4.066462121735872e-10,107783.05784167495,1
ECLI:EU:C:2005:573,6,12,5.155519997604054e-5,5.235229716404944e-9,8.584961836399602e-10,2.632729239703309e-4,6.41973510419416e-10,8968.176054364782,17
ECLI:EU:C:2005:581,0,5,3.158932163607213e-5,7.279499776350776e-12,8.396688291939742e-10,0,1.474774116534504e-16,0,1
ECLI:EU:C:2005:588,10,5,6.1045457711669e-5,3.6962335847786803e-10,0,3.333130411725265e-4,3.1448036408370375e-9,837.2493196318976,15
ECLI:EU:C:2005:589,5,5,4.3313102964331373e-5,2.6061529122042857e-10,2.721123685683237e-11,1.7756575317676797e-4,1.559083931615845e-10,448.4524495683878,15
ECLI:EU:C:2005:591,5,15,4.203424308061701e-5,2.1543571919919014e-8,1.4892388432296034e-12,1.8364529839015326e-4,1.6769319604004118e-9,11612.041540556345,1
ECLI:EU:C:2005:592,1,2,3.432676979843097e-5,4.0676276623654947e-11,0,7.117365222132985e-5,6.063300058645752e-10,56.41802112829489,3
ECLI:EU:C:2005:594,122,5,1.4797757046558263e-4,2.053713754964525e-7,2.7995457512395334e-10,0.004651637061939771,1.636562645574606e-6,2956.819417864751,4
ECLI:EU:C:2005:596,1,1,3.202531941335839e-5,1.7112695910671632e-8,NA,3.749580884661849e-5,2.469064103930614e-7,2.874038782854573,2
ECLI:EU:C:2005:597,0,5,3.158932163607213e-5,8.138081942698958e-11,1.0974771989089547e-9,0,1.474774116534504e-16,0,1
ECLI:EU:C:2005:598,0,1,3.158932163607213e-5,8.182359912569985e-12,NA,0,2.948429284573913e-17,0,2
ECLI:EU:C:2005:605,27,8,9.523804277859344e-5,3.5837185054997864e-8,0,0.0012317038856114295,8.332951361282877e-7,28795.924036734068,8
ECLI:EU:C:2005:606,2,5,4.155377215772395e-5,7.406553378484466e-10,2.7997033332314123e-10,1.086700256839674e-4,1.935614441735293e-10,993.0158854113514,28
ECLI:EU:C:2005:607,1,8,3.684040186560224e-5,6.963745437557242e-10,8.428054232256956e-10,5.251080229530106e-5,9.864493279963484e-14,3853.1782379265665,28
ECLI:EU:C:2005:608,9,5,5.3246859752302213e-5,1.2596527987014404e-10,1.097477252836373e-9,2.9852181968269764e-4,3.0935213607649292e-9,203.31225584058777,1
ECLI:EU:C:2005:609,0,5,3.158932163607213e-5,3.51204736149212e-8,0,0,1.474774116534504e-16,0,38
ECLI:EU:C:2005:610,1,1,3.707676591218071e-5,3.694340365476094e-10,NA,3.2924665656651516e-5,7.933160162316967e-10,27.578947368421055,1
ECLI:EU:C:2005:612,1,1,3.929739204086166e-5,3.694340365476094e-10,NA,7.708070404789527e-5,1.8981626330507167e-10,1353.5655480854093,1
ECLI:EU:C:2005:613,2,1,3.4799275692389684e-5,3.694340454568261e-10,NA,8.01548346813364e-5,4.92821613670215e-9,598.7536993512474,1
ECLI:EU:C:2005:616,11,1,5.4904298425004985e-5,3.1768369049972217e-10,1.3410282818001674e-10,4.0023598251602094e-4,1.173048744455786e-9,49.825779629726995,2
ECLI:EU:C:2005:619,0,5,3.158932163607213e-5,2.137504277551562e-8,2.806644091999478e-10,0,1.474774116534504e-16,0,21
ECLI:EU:C:2005:620,7,13,3.961265469699384e-5,6.898778138027079e-7,8.441133603430349e-10,2.724738919214535e-4,2.26123306826186e-8,19096.684020354853,2
ECLI:EU:C:2005:622,2,3,3.268859313762045e-5,3.845909426594272e-7,1.1282238922137583e-9,8.046860995801779e-5,2.556612730484779e-7,21.97222222222222,22
ECLI:EU:C:2005:623,0,3,3.158932163607213e-5,6.202544405247834e-7,4.5826053542870726e-17,0,8.862072081148157e-17,0,2
ECLI:EU:C:2005:624,11,1,6.327786259083003e-5,6.911708877853629e-15,4.5826053542870726e-17,4.282833458843274e-4,9.697325244675471e-9,225,1
ECLI:EU:C:2005:626,22,13,9.34752269753409e-5,1.335147667615052e-9,1.3951374276035812e-14,9.218663707306722e-4,4.237963287577583e-8,17186.65412538069,3
ECLI:EU:C:2005:632,1,2,3.285983682122075e-5,3.7262919936421916e-9,1.3430363419926234e-10,3.557442518416143e-5,1.1669988480170912e-8,197.0746231582192,16
ECLI:EU:C:2005:636,10,7,4.623512795586273e-5,1.8273530945687582e-6,6.983038617751258e-17,4.142478022668468e-4,3.909941577643489e-6,21753.127386931654,2
ECLI:EU:C:2005:637,4,6,6.063477160033769e-5,1.6667128922271284e-9,1.4075459879612285e-14,2.6173793109313267e-4,3.151241493547967e-9,31789.65259186212,6
ECLI:EU:C:2005:640,8,3,6.637196963854371e-5,1.126639704771464e-10,1.343043421777475e-10,2.803513245600355e-4,3.388994366509446e-5,5206.856639405406,28
ECLI:EU:C:2005:642,2,9,3.338076547640447e-5,6.771228395445808e-7,1.7873013125065886e-17,9.033754094085256e-5,1.3194733470036432e-8,6657.282170716697,2
ECLI:EU:C:2005:643,4,1,3.3508088822579464e-5,8.227376088155932e-9,2.722154015246279e-11,1.5604218139347712e-4,1.7940649609577784e-7,1.303283907062077,2
ECLI:EU:C:2005:645,0,2,3.158932163607213e-5,1.6973593897298116e-17,1.489456026003442e-12,0,5.896858569147827e-17,0,197
ECLI:EU:C:2005:646,14,13,4.469807586932533e-5,3.6306196792212036e-7,8.936506562532943e-18,5.251543223473518e-4,1.5171107144882395e-6,1288.3474215640147,1
ECLI:EU:C:2005:647,0,2,3.158932163607213e-5,1.1261064820073062e-12,2.806773989057033e-10,0,5.896858569147827e-17,0,8
ECLI:EU:C:2005:649,13,6,6.490354449163551e-5,1.4709339451033362e-10,8.442583826904015e-10,6.000372366674924e-4,1.0102112264843979e-9,9661.988976636518,48
ECLI:EU:C:2005:651,0,5,3.158932163607213e-5,1.7548345051970352e-9,1.1282244709526525e-9,0,1.474774116534504e-16,0,6
ECLI:EU:C:2005:652,1,4,3.2420619573863505e-5,9.396877333745306e-10,8.936506562532943e-18,3.158932163607214e-5,7.936937214363254e-9,58.25169623757084,2
ECLI:EU:C:2005:659,0,2,3.158932163607213e-5,1.9712791712408163e-11,8.936506562532943e-18,0,5.896858569147827e-17,0,3
ECLI:EU:C:2005:660,67,4,5.024815928396068e-4,2.437405134394065e-10,1.3769239282702807e-14,0.0026215134527454785,1.306964599711318e-9,6682.347436307266,13
ECLI:EU:C:2005:661,0,2,3.158932163607213e-5,1.1202955990178235e-12,1.3430584756258736e-10,0,5.896858569147827e-17,0,3
ECLI:EU:C:2005:662,1,7,3.343109154276929e-5,4.406019939310867e-8,NA,3.683539813394319e-5,3.4882453033882544e-10,169.62374695242963,1
ECLI:EU:C:2005:664,4,15,3.9673844593960096e-5,6.016722871719114e-10,1.3430548029594372e-10,1.7155569060651468e-4,3.817340697675634e-9,22463.36445165097,2
ECLI:EU:C:2005:665,18,8,5.725809365198023e-5,4.106822300521865e-8,1.2186266786345298e-9,7.506384828233152e-4,1.3052579031659495e-6,5325.883935898229,13
ECLI:EU:C:2005:667,12,7,5.323874809062252e-5,9.977986671778107e-8,0,4.956425048492473e-4,2.6562512562503884e-8,6869.423324784535,13
ECLI:EU:C:2005:669,11,6,5.4351649422565646e-5,1.8861765841067537e-8,0,4.500477318493264e-4,3.5480969721836494e-10,1612.8738360201107,1
ECLI:EU:C:2005:670,9,5,5.435513531961623e-5,1.1846963673315748e-8,1.3522892431063683e-14,4.381170384838655e-4,7.1994460254063094e-9,11455.467942555439,1
ECLI:EU:C:2005:678,5,7,4.20867976287766e-5,1.7767094481992892e-8,1.3436538019105873e-10,2.620867625075207e-4,1.2895988611774501e-6,5266.853100363461,1
ECLI:EU:C:2005:679,0,1,3.158932163607213e-5,1.8980901364872165e-11,1.2187055373918059e-9,0,2.948429284573913e-17,0,3
ECLI:EU:C:2005:683,30,7,8.622738554241108e-5,2.3856395134326924e-8,1.3436591841798065e-10,0.001112305944857455,1.3794790177098505e-8,9045.300064727275,6
ECLI:EU:C:2005:684,0,14,3.158932163607213e-5,3.1708055624572564e-8,1.2187062296747966e-9,0,4.1222062559280063e-16,0,2
